image_path,C0_dim0_1,C0_dim0_2,C0_dim0_3,C0_dim0_4,C0_dim0_5,C0_dim0_6,C0_dim0_7,C0_dim0_8,C0_dim0_9,C0_dim0_10,C0_dim0_11,C0_dim0_12,C0_dim0_13,C0_dim0_14,C0_dim0_15,C0_dim0_16,C0_dim0_17,C0_dim0_18,C0_dim0_19,C0_dim0_20,C0_dim0_21,C0_dim0_22,C0_dim0_23,C0_dim0_24,C0_dim0_25,C1_dim0_1,C1_dim0_2,C1_dim0_3,C1_dim0_4,C1_dim0_5,C1_dim0_6,C1_dim0_7,C1_dim0_8,C1_dim0_9,C1_dim0_10,C1_dim0_11,C1_dim0_12,C1_dim0_13,C1_dim0_14,C1_dim0_15,C1_dim0_16,C1_dim0_17,C1_dim0_18,C1_dim0_19,C1_dim0_20,C1_dim0_21,C1_dim0_22,C1_dim0_23,C1_dim0_24,C1_dim0_25,C2_dim0_1,C2_dim0_2,C2_dim0_3,C2_dim0_4,C2_dim0_5,C2_dim0_6,C2_dim0_7,C2_dim0_8,C2_dim0_9,C2_dim0_10,C2_dim0_11,C2_dim0_12,C2_dim0_13,C2_dim0_14,C2_dim0_15,C2_dim0_16,C2_dim0_17,C2_dim0_18,C2_dim0_19,C2_dim0_20,C2_dim0_21,C2_dim0_22,C2_dim0_23,C2_dim0_24,C2_dim0_25,C0_dim1_1,C0_dim1_2,C0_dim1_3,C0_dim1_4,C0_dim1_5,C0_dim1_6,C0_dim1_7,C0_dim1_8,C0_dim1_9,C0_dim1_10,C0_dim1_11,C0_dim1_12,C0_dim1_13,C0_dim1_14,C0_dim1_15,C0_dim1_16,C0_dim1_17,C0_dim1_18,C0_dim1_19,C0_dim1_20,C0_dim1_21,C0_dim1_22,C0_dim1_23,C0_dim1_24,C0_dim1_25,C1_dim1_1,C1_dim1_2,C1_dim1_3,C1_dim1_4,C1_dim1_5,C1_dim1_6,C1_dim1_7,C1_dim1_8,C1_dim1_9,C1_dim1_10,C1_dim1_11,C1_dim1_12,C1_dim1_13,C1_dim1_14,C1_dim1_15,C1_dim1_16,C1_dim1_17,C1_dim1_18,C1_dim1_19,C1_dim1_20,C1_dim1_21,C1_dim1_22,C1_dim1_23,C1_dim1_24,C1_dim1_25,C2_dim1_1,C2_dim1_2,C2_dim1_3,C2_dim1_4,C2_dim1_5,C2_dim1_6,C2_dim1_7,C2_dim1_8,C2_dim1_9,C2_dim1_10,C2_dim1_11,C2_dim1_12,C2_dim1_13,C2_dim1_14,C2_dim1_15,C2_dim1_16,C2_dim1_17,C2_dim1_18,C2_dim1_19,C2_dim1_20,C2_dim1_21,C2_dim1_22,C2_dim1_23,C2_dim1_24,C2_dim1_25,label
01_TUMOR/tumor (11).tif,2.5621,6.0361,2.1882,0.5764,0.0261,1.1601,0.7435,0.3774,0.0,0.0,0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7678,51.9841,26.434,7.3465,0.0,14.5258,12.9358,6.4022,0.0,0.0,1.2565,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2504,0.4417,0.0701,0.0,0.0,0.1736,0.0,0.0956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9718,17.4702,2.406,0.8796,0.9297,0.5696,3.2836,1.5078,1.0722,0.0,0.0,0.913,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.805,5.6091,0.3603,0.0855,0.023,0.1924,0.1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657,65.697,20.2024,2.3225,2.0226,0.0,3.1942,4.222,0.6742,0.0,0.0,1.5915,1.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (12).tif,5.1257,6.0956,0.9604,0.1875,0.0,1.5608,0.9475,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619,33.1137,48.2249,9.3275,2.7903,0.0,10.2044,14.5658,5.5603,0.0,0.0,2.2865,7.1465,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9956,0.5182,0.2563,0.0,0.0,0.3342,0.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6824,45.1861,4.5835,2.0034,0.4654,3.3412,11.0291,5.7053,0.5864,0.0,2.0941,4.3466,0.0,0.0,0.0,1.5915,2.8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,10.3192,0.8024,0.1238,0.0,0.0919,0.8543,0.0919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9601,87.1641,9.9593,2.2085,0.0,1.5669,16.887,4.1075,0.0,0.0,0.0,5.8233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (13).tif,6.1668,2.9174,0.4115,0.3186,0.1522,0.366,0.116,0.0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326,43.8885,13.2909,5.1011,10.5833,0.0,13.5441,2.5673,2.2358,0.0,0.0,0.0,1.0326,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7166,0.0764,0.0191,0.0573,0.0,0.0,0.1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3294,1.8429,2.7269,0.8656,1.0437,1.6288,0.4654,0.7353,0.605,0.0,0.968,0.0,3.0807,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5871,0.2506,0.1283,0.0764,0.0211,0.1851,0.0974,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4375,40.6163,4.015,2.8413,2.9185,0.0,3.7608,2.7587,2.2871,0.0,0.0,1.1907,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (14).tif,4.1487,3.4892,0.8089,0.1103,0.1621,0.3662,0.1783,0.2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211,48.8111,29.2594,10.2378,10.546,0.0,26.8684,3.5536,5.0902,0.0,0.0,4.4865,6.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1819,0.4503,0.0159,0.0,0.0,0.0,0.1241,0.0,0.0828,0.0,0.0,0.1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4396,9.9358,1.7499,1.8584,0.5551,9.0452,1.641,0.0,1.1863,0.0,0.0,0.0,1.1072,0.0,0.0,0.0,3.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088,2.9689,0.3729,0.1095,0.0,0.1879,0.0,0.2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0988,11.0705,6.2369,2.5385,0.0,13.1707,2.8984,0.7117,0.0,0.0,0.0,3.1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (15).tif,4.5129,5.322,1.8685,0.0161,0.029,1.4321,0.3802,0.0,0.0,0.0,0.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,54.4538,9.7067,1.6872,0.0,11.8558,8.8126,3.2867,0.0,0.0,3.0418,6.3757,1.9305,0.0,0.0,3.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4231,1.6138,0.0304,0.0,0.0,0.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1611,63.7915,4.635,0.7242,0.0,5.4061,6.8882,1.6336,0.0,0.0,0.901,8.724,0.0,0.0,0.0,1.5915,1.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215,9.1048,2.4,0.0,0.0,0.542,0.4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5435,101.031,8.0409,0.5536,0.0,4.1372,13.851,0.7496,0.0,0.0,2.814,7.4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (16).tif,0.5766,5.7906,2.7031,0.4195,0.0,1.011,0.9089,0.1039,0.0,0.0,0.0,0.1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4265,77.1624,23.674,16.6616,0.0,0.0,5.3818,12.6011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2172,0.7576,0.0223,0.0,0.0,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4774,29.5578,5.2497,3.3146,0.699,0.6345,2.7744,3.5056,1.0935,0.0,0.0,5.85,1.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074,6.5507,0.9818,0.079,0.0,0.5418,0.0822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0441,33.9449,14.0232,3.0165,0.0,1.5347,8.0429,1.7479,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (17).tif,3.3497,2.9529,0.6541,0.8985,0.2576,0.9149,0.0,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7295,40.2105,27.8389,9.7138,21.9384,0.8488,10.9682,3.2097,3.7667,0.0,0.0,0.0,2.9443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1659,0.1559,0.2196,0.2531,0.043,0.0891,0.0875,0.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0773,5.4149,5.7775,4.8537,3.2789,3.0121,1.1049,1.1838,1.6967,0.0,0.0,3.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7366,1.973,0.363,0.5777,0.1383,0.1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3871,9.1741,8.7249,15.8782,0.0,5.8925,4.3767,3.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (18).tif,1.9414,5.9842,0.3008,0.031,0.0,1.2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1387,36.5306,5.5422,1.9784,0.0,2.1995,8.0131,0.5858,0.0,0.0,0.0,3.0394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4562,0.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2091,8.9894,1.8796,1.12,0.0,2.602,1.5579,0.581,0.0,0.0,0.8758,1.1873,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005,6.3172,0.1533,0.0,0.0,0.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8077,15.0452,2.7851,0.0,0.0,3.161,1.9232,0.6189,0.0,0.0,1.5915,1.3152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (19).tif,5.2201,4.0172,0.452,0.2793,0.0,0.9923,0.1088,0.0,0.0,0.0,0.3475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2243,33.7863,8.8204,5.7417,0.0,6.9463,3.5698,5.5332,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3139,0.1513,0.1289,0.0,0.0,0.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8528,6.8569,6.2965,4.4816,0.1815,0.8377,2.1499,5.71,0.8795,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5472,3.3301,0.3137,0.0358,0.0,0.174,0.0,0.0,0.0,0.0,0.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,113.7192,12.6986,11.3069,2.3275,0.0,3.4418,3.4019,6.7044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (20).tif,7.0919,2.3216,0.7713,0.4867,0.0,0.4799,0.2763,0.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6668,47.6657,17.6024,11.7359,7.4116,0.6237,23.239,1.441,6.8502,0.0,0.0,7.0651,1.2367,1.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7795,0.5527,0.1114,0.0526,0.0,0.1657,0.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7916,10.8018,3.248,3.164,0.1159,6.3452,4.1528,5.9656,0.5375,0.0,4.9959,0.0,0.0,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1372,2.3776,0.5848,0.1336,0.0,0.1271,0.0945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8896,8.0668,8.4715,2.5942,0.0,9.6747,3.4713,2.4438,0.0,0.0,4.2232,1.4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (21).tif,5.8829,3.9112,1.1714,0.034,0.0,1.1751,0.5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701,42.328,49.8535,17.1131,3.0616,0.0,22.0145,20.1545,5.698,0.0,0.0,1.3121,5.7831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5612,0.1384,0.0,0.0,0.0,0.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.916,11.3111,3.5812,0.0,0.2717,9.0056,7.5503,0.8928,0.5823,0.0,2.135,3.678,0.0,0.0,0.0,1.5915,1.5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588,2.3664,0.0567,0.0,0.0,0.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7352,67.5441,12.9668,1.9621,0.6104,0.0,13.8531,5.3962,0.6977,0.0,0.0,2.7143,3.5755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (22).tif,2.1992,4.527,0.5766,0.0227,0.0,1.6776,0.1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403,7.0949,46.8701,10.1629,0.5488,0.0,5.6418,15.5285,0.8891,0.0,0.0,5.4112,10.7347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3219,0.1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9141,19.8589,2.29,0.2564,0.1061,5.7826,4.3856,0.6985,0.0,0.0,1.9275,4.3856,0.0,0.0,0.0,2.7322,3.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1844,3.9621,0.1853,0.0,0.0,0.4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,28.9151,25.7421,2.4137,0.2319,0.0,6.3662,7.1988,0.0,0.0,0.0,4.9012,1.2543,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (23).tif,0.8317,0.7226,0.4591,0.2303,0.1588,0.159,0.0,0.086,0.086,0.0,0.0,0.0,0.1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6733,0.0,0.0,0.0,0.0,0.7257,3.2596,2.9921,4.8894,13.4653,0.0,0.7385,3.2085,2.7757,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.1846,0.0828,0.0907,0.0159,0.0,0.1082,0.0,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.2753,0.0,0.0,0.0,0.0,0.6988,0.0,0.0,0.0,0.0,4.9019,1.3772,1.5237,0.8805,3.2067,0.0,1.2981,1.061,0.5982,0.0,1.4335,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639,0.2511,0.1294,0.1781,0.0534,0.0939,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445,0.0,0.0,0.0,0.659,0.0,0.0,0.0,0.0,0.0,5.7008,2.0518,3.4726,5.4407,0.0,0.7892,1.197,0.7892,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (24).tif,1.7337,2.958,2.7336,1.8438,0.2218,0.4366,1.6617,0.7657,0.2526,0.0,0.5685,0.2427,0.0,0.0,0.0,0.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252,29.9272,26.3709,19.6536,35.2306,0.0,4.073,2.6355,19.6291,0.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5479,2.0931,1.3896,0.7474,0.056,1.2458,0.7968,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3088,35.1107,13.1779,10.519,13.2024,0.0,4.2347,8.2703,5.2721,0.0,0.0,1.5063,3.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629,4.01,2.8492,2.2986,0.2024,0.154,1.5617,0.6741,0.0845,0.0,0.0,0.217,0.0,0.0,0.0,0.2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7815,44.3477,25.8401,43.0471,0.0,0.0,6.8371,8.9925,1.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (25).tif,2.6635,5.7822,3.9637,0.0519,0.034,2.2599,0.6019,0.0,0.0,0.0,0.5646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157,15.3735,113.3531,11.3652,2.7905,0.0,14.3703,17.6232,6.4591,0.0,0.0,2.5093,2.8229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2662,2.8362,0.1418,0.0,0.0,0.5517,0.0,0.0,0.0,0.0,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7882,94.3818,4.3286,2.0478,0.6082,5.3727,11.141,2.7978,0.5778,0.0,0.0,2.0477,1.0644,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094,7.1126,3.5545,0.1422,0.0163,0.3166,0.6268,0.0833,0.0,0.0,0.0,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1732,175.8718,9.8701,2.5312,0.0,6.9575,12.9276,3.6681,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (26).tif,0.9077,7.6395,4.1756,0.5043,0.0179,1.7628,0.3799,0.1793,0.0,0.0,0.5398,0.0,0.1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7532,88.0454,47.3253,19.3261,0.0,3.4248,32.8541,8.1141,0.0,0.0,0.0,1.5915,1.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9771,0.3007,0.0366,0.0,0.0,0.1098,0.0,0.0,0.0,0.0,0.0,0.2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5144,42.1934,3.7272,1.4304,0.9368,4.7244,6.588,3.2033,0.0,0.0,0.0,1.0677,0.0,0.0,0.0,0.0,3.1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6769,9.0921,0.3667,0.0196,0.0,0.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3777,36.5379,3.243,3.7883,0.0,10.0042,4.1046,2.4293,0.0,0.0,1.5915,1.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (27).tif,0.1837,5.4566,6.5279,1.0791,0.0944,0.5088,1.2826,0.2178,0.0,0.0,0.9478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4671,69.2226,108.0391,27.2414,0.0,3.1832,9.3426,12.4637,1.0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3345,1.6643,0.2192,0.0,0.0,0.5638,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7201,81.5506,13.1869,3.6281,0.9441,0.0,6.9731,4.5589,1.7669,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496,8.7766,2.3653,0.2566,0.0,0.4828,0.6275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8234,118.1877,18.3971,3.0593,0.0,2.7587,8.8243,6.7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (28).tif,4.4375,4.6792,0.8045,0.0989,0.0,1.172,0.3279,0.0,0.0,0.0,0.0,0.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0113,54.9721,10.8267,1.2105,0.0,17.8532,17.395,2.2753,0.0,0.0,2.9589,6.3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8136,0.3041,0.0207,0.0,0.0,0.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3424,39.0741,4.5715,0.5969,0.2387,9.8312,14.1549,2.4173,0.0,0.0,2.0491,2.815,0.0,0.0,0.0,1.5319,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513,7.7575,0.6025,0.0409,0.0,0.218,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8656,63.5258,8.9336,0.6161,0.0,12.2806,16.0826,0.0,0.0,0.0,1.5017,4.3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
01_TUMOR/tumor (29).tif,4.4657,5.4519,1.3236,0.269,0.0,1.7795,0.3889,0.0,0.0,0.0,0.3484,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785,42.8447,68.4959,15.5444,11.6502,0.0,21.5923,30.4516,8.2361,0.0,0.0,1.4324,2.9576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0131,0.0987,0.035,0.0,0.0,0.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6456,11.8976,2.7006,0.4826,0.8592,8.3473,3.5894,1.4222,0.0,0.0,0.0,2.3281,0.8466,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6982,2.4841,0.1599,0.0388,0.0,0.4665,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2276,60.9852,11.4202,2.818,1.64,0.0,13.1139,3.4733,0.0,0.0,0.0,0.0,1.0392,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
