image_path,n,n0,n1,B0min,B0mean,B1min,B1mean,D1mean,P1mean,P1max,dim0_n30,dim0_n60,dim0_n90,dim0_n120,dim0_n150,dim0_n180,dim0_n210,dim0_n240,dim0_nlarger,dim0_P10,dim1_n30,dim1_n60,dim1_n90,dim1_n120,dim1_n150,dim1_n180,dim1_n210,dim1_n240,dim1_nlarger,dim1_P10,C0_dim0_1,C0_dim0_2,C0_dim0_3,C0_dim0_4,C0_dim0_5,C0_dim0_6,C0_dim0_7,C0_dim0_8,C0_dim0_9,C0_dim0_10,C0_dim0_11,C0_dim0_12,C0_dim0_13,C0_dim0_14,C0_dim0_15,C0_dim0_16,C0_dim0_17,C0_dim0_18,C0_dim0_19,C0_dim0_20,C0_dim0_21,C0_dim0_22,C0_dim0_23,C0_dim0_24,C0_dim0_25,C0_dim1_1,C0_dim1_2,C0_dim1_3,C0_dim1_4,C0_dim1_5,C0_dim1_6,C0_dim1_7,C0_dim1_8,C0_dim1_9,C0_dim1_10,C0_dim1_11,C0_dim1_12,C0_dim1_13,C0_dim1_14,C0_dim1_15,C0_dim1_16,C0_dim1_17,C0_dim1_18,C0_dim1_19,C0_dim1_20,C0_dim1_21,C0_dim1_22,C0_dim1_23,C0_dim1_24,C0_dim1_25,label
malignant/us132.bmp,1161,485,676,0,58.31546392,24,87.99112426,98.33727811,10.34615385,115,83,155,201,43,3,0,0,0,0,174,6,172,152,233,101,11,1,0,0,253,3.6844,8.6643,0.041,0.0,0.0,0.6236,0.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2689,3.7646,4.6193,0.1099,0.0,0.0,0.0775,1.2546,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us133.bmp,1123,470,653,0,58.33617021,28,89.4042879,99.91883614,10.51454824,118,71,169,170,59,1,0,0,0,0,175,4,156,155,225,104,8,1,0,0,233,3.192,8.1158,0.1622,0.0,0.0,0.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224,3.7279,3.7648,0.0944,0.0,0.0,0.0877,0.874,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us134.bmp,1149,494,655,1,59.72469636,25,90.54351145,100.9419847,10.39847328,113,83,158,183,67,3,0,0,0,0,179,5,146,151,232,108,12,1,0,0,236,5.4935,7.6592,0.0534,0.0,0.0,0.7596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445,3.96,4.2697,0.124,0.0,0.0,0.1709,0.5274,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us135.bmp,1187,493,694,1,60.82555781,25,90.64985591,100.6455331,9.995677233,101,83,155,188,63,4,0,0,0,0,192,10,150,161,233,130,9,1,0,0,242,4.0084,8.0933,0.3887,0.0,0.0,0.6862,0.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,4.3021,5.5247,0.1119,0.0,0.0,0.2616,0.5493,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us136.bmp,838,381,457,0,36.41207349,7,67.96717724,78.14442013,10.17724289,98,168,151,55,7,0,0,0,0,0,135,64,105,194,77,17,0,0,0,0,161,11.5903,1.9571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0129,4.6237,0.7115,0.0,0.0,0.0,0.7081,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us137.bmp,825,385,440,0,35.32987013,8,67.84090909,78.85681818,11.01590909,96,184,140,56,5,0,0,0,0,0,141,64,96,190,74,16,0,0,0,0,173,10.8295,2.306,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939,6.1872,0.512,0.0,0.0,0.0,0.9192,0.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us138.bmp,807,372,435,0,34.72311828,10,67.18850575,78.26206897,11.07356322,93,175,143,50,4,0,0,0,0,0,143,70,94,183,71,17,0,0,0,0,166,9.6075,1.4717,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4452,5.4096,0.4215,0.0,0.0,0.1027,0.6746,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us139.bmp,809,367,442,0,34.86103542,10,68.08823529,78.74886878,10.66063348,83,179,129,53,6,0,0,0,0,0,147,65,100,186,68,23,0,0,0,0,168,10.3964,1.5777,0.0,0.0,0.0,0.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436,6.911,0.4838,0.0,0.0,0.1208,1.0198,0.1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us140.bmp,822,375,447,0,35.74933333,9,68.62639821,78.45861298,9.832214765,86,175,137,52,10,1,0,0,0,0,148,67,97,189,77,17,0,0,0,0,155,11.0837,2.0986,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4348,5.3967,0.6244,0.0,0.0,0.0,0.6724,0.1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us141.bmp,629,272,357,0,46.24264706,0,74.61064426,84.36414566,9.753501401,68,78,110,71,13,0,0,0,0,0,85,28,88,124,104,13,0,0,0,0,112,3.2734,1.1286,0.0655,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377,4.396,1.2886,0.0,0.0,0.1592,0.5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us142.bmp,666,291,375,0,45.40206186,0,75.784,85.52266667,9.738666667,69,90,116,73,12,0,0,0,0,0,92,29,82,139,113,12,0,0,0,0,122,3.5564,1.2334,0.0304,0.0,0.0,0.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346,4.2983,1.429,0.0,0.0,0.1592,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us143.bmp,640,282,358,0,45.74468085,0,74.70391061,85.48324022,10.77932961,84,82,121,67,12,0,0,0,0,0,90,29,81,134,104,10,0,0,0,0,131,3.2137,1.6562,0.0253,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0459,3.7081,1.1509,0.0,0.0,0.2539,0.6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us144.bmp,633,292,341,0,46.92465753,0,75.86510264,86.14662757,10.28152493,95,81,119,75,17,0,0,0,0,0,88,21,74,139,94,13,0,0,0,0,119,2.9488,1.3402,0.0734,0.0,0.0,0.2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862,3.4556,0.8742,0.0,0.0,0.1592,0.4813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us145.bmp,620,275,345,0,45.76727273,0,76.67536232,87.28695652,10.6115942,94,79,115,73,8,0,0,0,0,0,89,20,72,144,96,13,0,0,0,0,127,3.3298,1.8762,0.0257,0.0,0.0,0.2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,3.527,0.9232,0.0,0.0,0.1592,0.3878,0.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us146.bmp,865,360,505,0,58.93333333,29,94.7029703,104.6693069,9.966336634,113,74,120,100,53,13,0,0,0,0,111,2,69,167,160,87,19,1,0,0,181,3.6319,2.621,0.245,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179,2.9578,2.8999,0.0803,0.0,0.0915,0.4425,0.0915,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us147.bmp,869,357,512,0,60.81792717,24,96.56835938,106.3613281,9.79296875,114,60,132,98,57,10,0,0,0,0,119,2,64,166,159,97,24,0,0,0,164,4.0979,3.3333,0.476,0.0,0.0,0.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,2.6476,2.8771,0.1385,0.0,0.0,0.3434,0.1703,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us148.bmp,867,365,502,0,61.40821918,26,95.57370518,105.5179283,9.944223108,113,70,124,85,73,13,0,0,0,0,109,2,69,156,157,97,21,0,0,0,171,3.4423,2.0796,0.6048,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061,2.3615,3.3549,0.1292,0.0,0.0,0.2606,0.2549,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us149.bmp,865,357,508,0,60.44257703,32,94.21259843,104.1377953,9.92519685,121,66,136,80,61,14,0,0,0,0,118,0,78,162,150,102,15,1,0,0,187,3.7025,2.6021,0.6189,0.0,0.0,0.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233,2.7796,3.2092,0.1477,0.0,0.0,0.1737,0.1578,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us150.bmp,889,373,516,0,61.22788204,26,93.49806202,103.7887597,10.29069767,119,67,137,84,67,18,0,0,0,0,118,3,88,155,153,98,17,2,0,0,187,3.5708,2.6847,0.5891,0.0,0.0,0.3079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387,3.0435,3.0044,0.1769,0.0,0.0,0.3785,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us151.bmp,1025,441,584,0,47.45804989,2,78.10787671,87.06335616,8.955479452,83,148,132,132,28,1,0,0,0,0,131,65,79,229,175,32,4,0,0,0,180,2.8315,3.652,0.0537,0.0,0.0,0.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,5.9659,2.1971,0.0,0.0,0.0,0.7555,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us152.bmp,972,414,558,0,52.02657005,4,79.14157706,87.99462366,8.853046595,68,116,127,128,42,1,0,0,0,0,132,58,84,199,169,44,4,0,0,0,161,2.5183,4.7618,0.03,0.0,0.0,0.2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594,6.1251,2.0879,0.0,0.0,0.0,0.5593,0.4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us153.bmp,972,424,548,0,52.40330189,4,78.64051095,87.49817518,8.857664234,72,120,123,141,39,1,0,0,0,0,120,56,87,200,153,50,2,0,0,0,166,2.0458,4.1283,0.083,0.0,0.0,0.2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072,6.0347,2.0398,0.0,0.0,0.0,0.4108,0.2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us154.bmp,953,427,526,0,51.19672131,1,78.90114068,88.09125475,9.190114068,68,129,121,135,39,3,0,0,0,0,119,62,71,202,133,57,1,0,0,0,177,2.595,4.1202,0.0936,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4119,7.2614,2.5421,0.0,0.0,0.0,0.4401,0.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us155.bmp,987,429,558,0,52.91608392,3,80.71146953,89.59318996,8.88172043,74,115,125,150,37,2,0,0,0,0,139,69,61,214,145,67,2,0,0,0,169,2.9319,5.5608,0.1876,0.0,0.0,0.2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0372,5.1506,2.7686,0.0258,0.0,0.0,0.9654,0.2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us156.bmp,1289,556,733,0,67.84532374,44,98.85811733,108.9631651,10.10504775,85,36,218,166,117,19,0,0,0,0,189,0,51,264,232,164,22,0,0,0,273,5.6463,8.441,1.8162,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,6.7641,7.8635,0.3095,0.0,0.0,0.5729,0.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us157.bmp,1262,540,722,0,67.83148148,35,98.64542936,108.6121884,9.966759003,76,41,204,160,110,24,1,0,0,0,179,0,45,272,223,164,18,0,0,0,281,6.487,6.7121,1.3603,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052,9.714,7.8806,0.2393,0.0,0.0,0.6785,0.3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us158.bmp,1249,533,716,1,67.61913696,37,100.1340782,109.7821229,9.648044693,81,33,208,168,103,20,1,0,0,0,150,0,48,248,227,171,22,0,0,0,253,5.5918,6.5314,1.1503,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808,6.3171,7.9168,0.4033,0.0,0.0,0.4479,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us159.bmp,1303,553,750,0,67.84086799,42,99.73866667,109.4573333,9.718666667,79,39,203,181,108,22,0,0,0,0,206,0,40,284,242,159,25,0,0,0,286,6.3718,7.5908,2.1183,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,8.4181,8.9498,0.4294,0.0,0.0,0.4613,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us160.bmp,1229,529,700,0,69.65784499,33,99.49571429,108.7928571,9.297142857,71,39,185,164,118,22,1,0,0,0,151,0,51,251,229,136,33,0,0,0,232,4.3297,6.2815,1.7067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,7.1432,7.5038,0.4284,0.0,0.0,0.6398,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us161.bmp,1157,497,660,1,56.83299799,9,81.24848485,91.91212121,10.66363636,79,109,159,150,69,10,0,0,0,0,173,66,111,219,166,92,6,0,0,0,249,8.5722,6.5492,0.8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5495,7.7173,4.3945,0.0244,0.0,0.0,1.3722,0.1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us162.bmp,1149,468,681,1,57.37393162,11,81.83259912,91.77386197,9.941262849,74,96,157,143,63,9,0,0,0,0,153,62,115,237,169,90,8,0,0,0,233,4.2772,6.2756,0.3799,0.0,0.0,0.3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6242,7.8619,4.0525,0.0516,0.0,0.0,0.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us163.bmp,1148,484,664,2,57.08057851,10,81.06475904,91.04819277,9.983433735,78,106,161,146,60,11,0,0,0,0,156,55,130,229,156,90,4,0,0,0,249,5.04,6.8217,0.5565,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7607,8.4578,3.6116,0.0204,0.0,0.0,0.6448,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us164.bmp,1167,495,672,2,55.25252525,11,79.3735119,90.12202381,10.7485119,68,112,167,146,60,10,0,0,0,0,180,69,134,222,158,84,5,0,0,0,271,7.1784,9.0872,0.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647,10.5852,4.5926,0.0261,0.0,0.0,0.5618,0.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us165.bmp,1155,486,669,1,55.32716049,9,79.60687593,89.94020927,10.33333333,67,109,170,132,68,7,0,0,0,0,163,69,132,205,179,80,4,0,0,0,261,6.215,9.1311,0.3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0025,9.9283,5.0506,0.0261,0.0,0.0,0.4609,0.4157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us166.bmp,792,353,439,0,41.16713881,13,71.69020501,81.1047836,9.414578588,99,101,195,54,3,0,0,0,0,0,143,22,97,239,79,2,0,0,0,0,149,8.5629,3.4222,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944,6.8442,0.1896,0.0,0.0,0.0,0.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us167.bmp,789,368,421,0,40.67119565,11,71.77672209,81.84085511,10.06413302,90,113,193,56,6,0,0,0,0,0,151,33,72,230,85,1,0,0,0,0,151,10.4544,3.1697,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609,6.6132,0.3117,0.0,0.0,0.0,0.5607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us168.bmp,775,362,413,0,41.10220994,15,72.62469734,82.47699758,9.852300242,86,112,185,63,2,0,0,0,0,0,129,33,67,221,87,5,0,0,0,0,142,7.2245,2.81,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221,6.0343,0.2701,0.0,0.0,0.0,0.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us169.bmp,771,354,417,0,40.29661017,13,72.94484412,82.72422062,9.779376499,70,119,172,62,1,0,0,0,0,0,150,29,68,232,83,5,0,0,0,0,147,9.9109,2.3205,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297,8.6515,0.2795,0.0,0.0,0.0,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us170.bmp,798,364,434,0,41.25274725,13,70.51612903,80.10368664,9.587557604,73,111,182,71,0,0,0,0,0,0,141,44,77,235,76,2,0,0,0,0,149,8.8498,2.0435,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686,8.2213,0.3588,0.0,0.0,0.0,0.5757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us171.bmp,744,307,437,0,63.36807818,15,101.409611,111.9473684,10.53775744,102,43,74,145,41,4,0,0,0,0,112,12,36,73,210,83,23,0,0,0,148,0.9717,3.8655,0.0,0.0,0.0,0.384,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.4941,3.8694,0.2145,0.0,0.0,0.5974,0.6803,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us172.bmp,751,317,434,0,64.91167192,19,102.3502304,113.297235,10.94700461,107,43,68,151,50,4,1,0,0,0,106,9,34,82,206,81,21,1,0,0,150,0.7697,3.7319,0.0771,0.0,0.0,0.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764,1.7396,3.5783,0.1235,0.0,0.0,0.5072,0.6944,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us173.bmp,747,313,434,0,63.4057508,20,100.8502304,112.2695853,11.41935484,107,47,73,148,41,4,0,0,0,0,98,11,32,88,207,73,22,1,0,0,163,0.9256,3.5609,0.0831,0.0,0.0,0.2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,2.5487,3.981,0.1504,0.0,0.0,0.4032,0.6587,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us174.bmp,730,308,422,0,63.76298701,16,100.0758294,111.3649289,11.28909953,97,41,62,172,33,0,0,0,0,0,118,9,40,79,205,71,18,0,0,0,165,1.1945,3.3431,0.1118,0.0,0.0,0.2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743,2.8173,4.0687,0.1891,0.0,0.0,0.2677,0.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us175.bmp,716,294,422,0,65.50340136,18,101.6208531,112.7014218,11.08056872,94,35,61,164,34,0,0,0,0,0,106,5,30,85,209,80,13,0,0,0,163,0.8656,3.3126,0.1007,0.0,0.0,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183,2.5319,4.5608,0.1387,0.0,0.0,0.3641,0.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
